Timestamp,pres,temp1,umid,temp2,V450,B500,G550,Y570,O600,R650,temps1,temps2,lumina
1/23/2022 21:00,1002.260132,10.90625,64.21813965,10.9375,0,0,0,0,0,0,10.90625,10.9375,0
1/23/2022 22:00,1002.830688,10.953125,64.41650391,11.21875,0,0,0,0,0,0,10.953125,11.21875,0
1/23/2022 23:00,1003.106689,10.5234375,64.74609375,10.703125,0,0,0,0,0,0,10.5234375,10.703125,0
1/24/2022 0:00,1003.386169,10.6953125,64.82543945,10.7265625,0,0,0,0,0,0,10.6953125,10.7265625,0
1/24/2022 1:00,1003.852356,10.375,64.99938965,10.59375,0,0,0,0,0,0,10.375,10.59375,0
1/24/2022 2:00,1004.225952,10.5625,65.05737305,10.5078125,0,0,0,0,0,0,10.5625,10.5078125,0
1/24/2022 3:00,1004.542175,10.2734375,65.57312012,10.5,0,0,0,0,0,0,10.2734375,10.5,0
1/24/2022 4:00,1005.118225,10.40625,64.81933594,10.4453125,0,0,0,0,0,0,10.40625,10.4453125,0
1/24/2022 5:00,1005.643494,10.1953125,65.38696289,10.4921875,0,0,0,0,0,0,10.1953125,10.4921875,0
1/24/2022 6:00,1006.133728,10.1953125,65.59448242,10.2578125,0,0,0,0,0,0,10.1953125,10.2578125,0
1/24/2022 7:00,1006.683594,10.0859375,65.38085938,10.3515625,0.003000979,0.001628798,0.001325722,0.001177117,0.001226686,0.001149629,10.0859375,10.3515625,0.009508931
1/24/2022 8:00,1006.913879,9.8828125,65.80810547,10.0859375,1.084854007,0.931672692,0.657558203,0.610923469,0.715157807,0.740361154,9.8828125,10.0859375,4.740527332
1/24/2022 9:00,1007.269592,10.15625,64.04418945,10.4765625,5.493292332,5.405981541,4.480941296,4.371810913,5.327496052,5.215867043,10.15625,10.4765625,30.29538918
1/24/2022 10:00,1007.415527,9.9765625,61.96594238,9.9375,12.006917,10.86245632,8.947299004,8.665931702,10.43173599,9.33498764,9.9765625,9.9375,60.24932766
1/24/2022 11:00,1007.482239,10.5546875,57.12280273,10.4609375,24.23140717,21.69396591,19.83413124,18.9539299,24.31045914,19.84719658,10.5546875,10.4609375,128.8710899
1/24/2022 12:00,1007.006714,10.7265625,52.57873535,10.46875,118.0103378,80.56752777,87.55175018,91.23358154,112.6355362,98.82559204,10.7265625,10.46875,588.8243255
1/24/2022 13:00,1006.774475,10.828125,51.17797852,10.453125,129.6935425,124.2628555,82.68424225,102.4328003,106.4335175,170.560318,10.828125,10.453125,716.067276
1/24/2022 14:00,1006.772888,10.8984375,55.77697754,10.9375,9.600132942,7.904558659,5.744354725,5.7502141,6.711197853,6.355149269,10.8984375,10.9375,42.06560755
1/24/2022 15:00,1007.189514,10.5078125,60.06469727,10.4453125,6.198522091,5.143745422,3.582101345,3.52546382,3.87755394,3.625930309,10.5078125,10.4453125,25.95331693
1/24/2022 16:00,1007.127909,11.484375,63.82344564,11.43489583,4.229879876,3.542093644,2.579413474,2.563367308,2.802159349,2.569037914,11.484375,11.43489583,18.28595156
1/24/2022 17:00,1007.066305,12.4609375,67.58219401,12.42447917,2.261237661,1.940441867,1.576725602,1.601270795,1.726764758,1.512145519,12.4609375,12.42447917,10.6185862
1/24/2022 18:00,1007.0047,13.4375,71.34094238,13.4140625,0.292595446,0.338790089,0.574037731,0.639174283,0.651370168,0.455253124,13.4375,13.4140625,2.95122084
1/24/2022 19:00,1006.778809,-6.796875,84.66796875,-9.5234375,0,0,0,0,0,0,-6.796875,-9.5234375,0
1/24/2022 20:00,1006.843994,-6.8046875,85.92224121,-9.0234375,0,0,0,0,0,0,-6.8046875,-9.0234375,0
1/24/2022 21:00,1006.419434,-7.078125,86.93847656,-9.65625,0,0,0,0,0,0,-7.078125,-9.65625,0
1/24/2022 22:00,1006.449463,-7.6328125,93.53942871,-10.53125,0,0,0,0,0,0,-7.6328125,-10.53125,0
1/24/2022 23:00,1006.374939,-8.3046875,92.97790527,-11.96875,0,0,0,0,0,0,-8.3046875,-11.96875,0
1/25/2022 0:00,1006.14624,-8.8671875,95.8404541,-13.2734375,0,0,0,0,0,0,-8.8671875,-13.2734375,0
1/25/2022 1:00,1005.676819,-9.34375,98.44970703,-13.6875,0,0,0,0,0,0,-9.34375,-13.6875,0
1/25/2022 2:00,1005.075012,-9.8828125,97.05505371,-14.6484375,0,0,0,0.001177117,0,0,-9.8828125,-14.6484375,0.001177117
1/25/2022 3:00,1004.655212,-10.3671875,96.53625488,-15.2421875,0,0,0,0.001177117,0,0,-10.3671875,-15.2421875,0.001177117
1/25/2022 4:00,1004.209167,-10.1484375,98.07128906,-15.0546875,0,0,0.001325722,0.001177117,0,0,-10.1484375,-15.0546875,0.002502839
1/25/2022 5:00,1004.194214,-10.7578125,97.27478027,-15.1875,0,0,0,0.001177117,0,0,-10.7578125,-15.1875,0.001177117
1/25/2022 6:00,1003.840698,-11.515625,94.5526123,-16.8515625,0,0,0,0.001177117,0,0,-11.515625,-16.8515625,0.001177117
1/25/2022 7:00,1003.590698,-11.2578125,98.21777344,-15.96875,0.109535746,0.083068721,0.041097388,0.035313495,0.028213775,0.042536277,-11.2578125,-15.96875,0.339765402
1/25/2022 8:00,1003.07312,-10.34375,92.6361084,-15.046875,30.76303673,32.55642319,31.17170715,31.22419167,21.35905266,19.95526314,-10.34375,-15.046875,167.0296745
1/25/2022 9:00,1002.662476,-4.9765625,76.80664063,-10.3671875,91.9156723,130.5773773,148.8893738,150.8075562,86.45426941,63.36612701,-4.9765625,-10.3671875,672.010376
1/25/2022 10:00,1001.936157,-3.0703125,59.75341797,-7.6171875,125.1723938,182.4712677,199.6900787,203.0810089,101.5561829,78.27249908,-3.0703125,-7.6171875,890.2434311
1/25/2022 11:00,1001.481506,0.015625,61.52954102,-3.3984375,140.2731323,171.5213776,173.7750549,175.5795288,101.4627914,75.89711761,0.015625,-3.3984375,838.5090026
1/25/2022 12:00,1000.678894,0.6796875,50.78735352,-0.4140625,190.1002808,172.7563477,146.8529053,146.1249847,141.1650848,119.6777725,0.6796875,-0.4140625,916.6773758
1/25/2022 13:00,999.7409668,0.421875,52.08740234,-1.0390625,161.4926453,156.2745361,135.6474609,135.6809845,117.4423676,96.7858963,0.421875,-1.0390625,803.3238907
1/25/2022 14:00,999.0504761,0.59375,53.08532715,0.0390625,163.0548706,161.525589,137.9356537,138.987381,127.5826797,102.3155899,0.59375,0.0390625,831.4017639
1/25/2022 15:00,998.5128784,-0.359375,61.09619141,-1.6796875,116.2395554,91.33303833,69.10093689,67.16661072,84.81589508,75.90866089,-0.359375,-1.6796875,504.5646973
1/25/2022 16:00,998.0095215,-1.109375,81.30187988,-2.8984375,40.81331635,32.43751907,23.02381897,22.27575302,28.9203434,30.07774544,-1.109375,-2.8984375,177.5484963
1/25/2022 17:00,997.7290039,-1.8203125,97.32055664,-3.453125,0.457649291,0.368108422,0.174995333,0.162442088,0.163149208,0.282808751,-1.8203125,-3.453125,1.609153092
1/25/2022 18:00,997.4353027,-1.8125,99.99694824,-3.3671875,0.00150049,0,0.001325722,0.001177117,0.001226686,0,-1.8125,-3.3671875,0.005230014
1/25/2022 19:00,997.2976685,-1.6796875,99.99694824,-3.1796875,0.00150049,0,0.001325722,0.001177117,0.001226686,0.001149629,-1.6796875,-3.1796875,0.006379643
1/25/2022 20:00,997.0733032,-1.5859375,99.99694824,-3.28125,0,0,0.001325722,0.001177117,0.001226686,0,-1.5859375,-3.28125,0.003729525
1/25/2022 21:00,996.8843994,-1.4921875,99.99694824,-3.1015625,0,0,0,0,0,0,-1.4921875,-3.1015625,0
1/25/2022 22:00,996.6682129,-1.4609375,99.99694824,-3.1015625,0,0,0,0,0,0,-1.4609375,-3.1015625,0
1/25/2022 23:00,996.263855,-1.703125,99.99694824,-3.5234375,0,0,0,0,0,0,-1.703125,-3.5234375,0
1/26/2022 0:00,995.7676392,-1.5234375,99.99694824,-2.7421875,0,0,0.001325722,0.001177117,0.001226686,0,-1.5234375,-2.7421875,0.003729525
1/26/2022 1:00,995.4182129,-1.171875,99.99694824,-1.984375,0.00150049,0,0.001325722,0.001177117,0.001226686,0.001149629,-1.171875,-1.984375,0.006379643
1/26/2022 2:00,995.1594238,-0.8828125,99.99694824,-1.484375,0.00150049,0,0.001325722,0.002354233,0.002453372,0.001149629,-0.8828125,-1.484375,0.008783446
1/26/2022 3:00,994.6175537,-0.703125,99.99694824,-1.0078125,0.00150049,0,0.001325722,0.001177117,0.001226686,0.001149629,-0.703125,-1.0078125,0.006379643
1/26/2022 4:00,994.3121338,-0.6796875,99.99694824,-1.1328125,0.00150049,0,0.001325722,0.001177117,0.001226686,0.001149629,-0.6796875,-1.1328125,0.006379643
1/26/2022 5:00,994.3165894,-0.59375,99.99694824,-0.90625,0.00150049,0,0.001325722,0.002354233,0.001226686,0.001149629,-0.59375,-0.90625,0.00755676
1/26/2022 6:00,994.2789307,-0.5390625,99.99694824,-0.6875,0.00150049,0,0.001325722,0.001177117,0.001226686,0.001149629,-0.5390625,-0.6875,0.006379643
1/26/2022 7:00,994.1236572,-0.4140625,99.99694824,-0.328125,0.016505385,0.014659185,0.007954334,0.007062699,0.006133429,0.010346662,-0.4140625,-0.328125,0.062661694
1/26/2022 8:00,994.1644287,-0.3046875,99.99694824,-0.15625,4.154855728,4.531317234,3.363357306,3.14172411,2.929325581,3.250001431,-0.3046875,-0.15625,21.37058139
1/26/2022 9:00,994.3570557,-0.1796875,99.99694824,-0.0078125,9.32404232,10.98135853,9.10373497,8.880167007,8.407704353,8.445175171,-0.1796875,-0.0078125,55.14218235
1/26/2022 10:00,994.3505249,-0.1015625,99.99694824,0.09375,12.32352066,14.44255543,13.24263859,12.6975565,12.43246078,11.41696644,-0.1015625,0.09375,76.5556984
1/26/2022 11:00,994.5245972,-0.0625,99.2401123,0.3125,26.9577961,32.24043274,26.83129311,27.08545113,25.82173538,26.00461006,-0.0625,0.3125,164.9413185
1/26/2022 12:00,994.4500122,-0.0234375,90.97900391,1.15625,225.5426331,189.4166412,150.2998047,149.0375519,186.1790619,171.3944397,-0.0234375,1.15625,1071.870133
1/26/2022 13:00,994.2234802,0.0859375,88.70239258,1.35546875,226.2472153,211.1937332,165.4210892,163.4709244,190.9418488,185.4938355,0.0859375,1.35546875,1142.768646
1/26/2022 14:00,993.9969482,0.1953125,86.42578125,1.5546875,226.9517975,232.9708252,180.5423737,177.9042969,195.7046356,199.5932312,0.1953125,1.5546875,1213.66716
1/26/2022 15:00,994.0577393,0.015625,91.27197266,0.6015625,96.08404541,103.8499222,85.61455536,79.25234985,76.2636795,73.78981781,0.015625,0.6015625,514.8543701
1/26/2022 16:00,994.2922363,-0.0390625,95.82519531,0.3125,27.12885094,29.13920403,21.84259987,19.58368874,17.73051643,17.51459885,-0.0390625,0.3125,132.9394589
1/26/2022 17:00,994.7363892,-0.078125,99.99694824,0.125,0.757747233,0.45117715,0.352642089,0.26367411,0.341018617,0.418464989,-0.078125,0.125,2.584724188
1/26/2022 18:00,995.1967163,-0.0234375,99.99694824,0.015625,0.00150049,0.001628798,0.002651444,0.00353135,0.003680057,0.001149629,-0.0234375,0.015625,0.014141768
1/26/2022 19:00,995.3955688,0.1015625,99.99694824,-0.28125,0.00150049,0.001628798,0.002651444,0.002354233,0.002453372,0.001149629,0.1015625,-0.28125,0.011737966
1/26/2022 20:00,995.5061035,0.203125,99.99694824,-0.265625,0.00150049,0,0.001325722,0.002354233,0.002453372,0.001149629,0.203125,-0.265625,0.008783446
1/26/2022 21:00,995.3504639,0.25,99.99694824,-0.1640625,0.00150049,0,0.001325722,0.001177117,0.001226686,0.001149629,0.25,-0.1640625,0.006379643
1/26/2022 22:00,995.1873169,0.2890625,99.99694824,-0.265625,0,0,0.001325722,0.001177117,0.001226686,0,0.2890625,-0.265625,0.003729525
1/26/2022 23:00,995.076416,0.328125,99.99694824,-0.484375,0,0,0,0,0,0,0.328125,-0.484375,0
1/27/2022 0:00,994.836731,0.3515625,99.99694824,-0.234375,0,0,0.001325722,0.001177117,0.001226686,0,0.3515625,-0.234375,0.003729525
